"seqnames" "start" "end" "width" "strand"
"13056" "chr16" 1377020 1383605 6586 "*"
"13057" "chr16" 1401874 1401899 26 "*"
"13058" "chr16" 1464706 1469744 5039 "*"
"13059" "chr16" 1479346 1484388 5043 "*"
"13060" "chr16" 1494491 1494933 443 "*"
"13061" "chr16" 1525086 1535939 10854 "*"
"13062" "chr16" 1538469 1543351 4883 "*"
"13063" "chr16" 1662110 1664640 2531 "*"
"13064" "chr16" 1752074 1756220 4147 "*"
"13065" "chr16" 1820319 1820320 2 "*"
"13066" "chr16" 1821711 1821895 185 "*"
"13067" "chr16" 1823141 1823228 88 "*"
"13068" "chr16" 1826341 1826712 372 "*"
"13069" "chr16" 1832582 1832932 351 "*"
"13070" "chr16" 1839193 1840413 1221 "*"
"13071" "chr16" 1844910 1859103 14194 "*"
"13072" "chr16" 1877196 1877224 29 "*"
"13073" "chr16" 1934233 1961464 27232 "*"
"13074" "chr16" 1968232 1988233 20002 "*"
"13075" "chr16" 1993295 1994579 1285 "*"
"13076" "chr16" 2004680 2009516 4837 "*"
"13077" "chr16" 2011977 2012061 85 "*"
"13078" "chr16" 2014828 2014996 169 "*"
"13079" "chr16" 2015506 2016874 1369 "*"
"13080" "chr16" 2018977 2022063 3087 "*"
"13081" "chr16" 2028752 2028917 166 "*"
"13082" "chr16" 2031551 2034149 2599 "*"
"13083" "chr16" 2037751 2039945 2195 "*"
"13084" "chr16" 2044277 2047652 3376 "*"
"13085" "chr16" 2059823 2069520 9698 "*"
"13086" "chr16" 2070757 2076868 6112 "*"
"13087" "chr16" 2089028 2089815 788 "*"
"13088" "chr16" 2097868 2097989 122 "*"
"13089" "chr16" 2185900 2185977 78 "*"
"13090" "chr16" 2186131 2198144 12014 "*"
"13091" "chr16" 2204142 2205023 882 "*"
"13092" "chr16" 2205107 2205798 692 "*"
"13093" "chr16" 2246466 2255177 8712 "*"
"13094" "chr16" 2261070 2261602 533 "*"
"13095" "chr16" 2264823 2273566 8744 "*"
"13096" "chr16" 2285744 2286423 680 "*"
"13097" "chr16" 2288713 2289872 1160 "*"
"13098" "chr16" 2301603 2303099 1497 "*"
"13099" "chr16" 2318414 2320713 2300 "*"
"13100" "chr16" 2320774 2321747 974 "*"
"13101" "chr16" 2321842 2324620 2779 "*"
"13102" "chr16" 2324693 2325878 1186 "*"
"13103" "chr16" 2476701 2479394 2694 "*"
"13104" "chr16" 2508860 2510114 1255 "*"
"13105" "chr16" 2514965 2521499 6535 "*"
"13106" "chr16" 2524147 2525146 1000 "*"
"13107" "chr16" 2570225 2570362 138 "*"
"13108" "chr16" 2581410 2581922 513 "*"
"13109" "chr16" 2582007 2587964 5958 "*"
"13110" "chr16" 2653192 2653384 193 "*"
"13111" "chr16" 2680496 2688982 8487 "*"
"13112" "chr16" 2696131 2708389 12259 "*"
"13113" "chr16" 2723441 2732494 9054 "*"
"13114" "chr16" 2759032 2762422 3391 "*"
"13115" "chr16" 2770553 2787076 16524 "*"
"13116" "chr16" 2821414 2821414 1 "*"
"13117" "chr16" 2827298 2833953 6656 "*"
"13118" "chr16" 2836709 2848485 11777 "*"
"13119" "chr16" 2855134 2867163 12030 "*"
"13120" "chr16" 2871724 2880172 8449 "*"
"13121" "chr16" 2882286 2889573 7288 "*"
"13122" "chr16" 2892712 2902727 10016 "*"
"13123" "chr16" 2908172 2933195 25024 "*"
"13124" "chr16" 2949384 2961979 12596 "*"
"13125" "chr16" 3001210 3014216 13007 "*"
"13126" "chr16" 3018385 3019341 957 "*"
"13127" "chr16" 3030541 3039054 8514 "*"
"13128" "chr16" 3044511 3062456 17946 "*"
"13129" "chr16" 3064507 3064712 206 "*"
"13130" "chr16" 3068189 3070312 2124 "*"
"13131" "chr16" 3072384 3072625 242 "*"
"13132" "chr16" 3077757 3077867 111 "*"
"13133" "chr16" 3089134 3096681 7548 "*"
"13134" "chr16" 3110725 3115312 4588 "*"
"13135" "chr16" 3119669 3138894 19226 "*"
"13136" "chr16" 3149294 3160460 11167 "*"
"13137" "chr16" 3170519 3185056 14538 "*"
"13138" "chr16" 3192806 3254246 61441 "*"
"13139" "chr16" 3255186 3265561 10376 "*"
"13140" "chr16" 3266547 3272324 5778 "*"
"13141" "chr16" 3285458 3292027 6570 "*"
"13142" "chr16" 3306628 3313767 7140 "*"
"13143" "chr16" 3341460 3348807 7348 "*"
"13144" "chr16" 3368577 3405888 37312 "*"
"13145" "chr16" 3406925 3421052 14128 "*"
"13146" "chr16" 3422284 3432084 9801 "*"
"13147" "chr16" 3451026 3451189 164 "*"
"13148" "chr16" 3459365 3486109 26745 "*"
"13149" "chr16" 3493491 3493667 177 "*"
"13150" "chr16" 3536964 3543483 6520 "*"
"13151" "chr16" 3545422 3550944 5523 "*"
"13152" "chr16" 3627393 3631183 3791 "*"
"13153" "chr16" 3661586 3702939 41354 "*"
"13154" "chr16" 3767599 3775055 7457 "*"
"13155" "chr16" 3930122 4012649 82528 "*"
"13156" "chr16" 4166187 4239374 73188 "*"
"13157" "chr16" 4292082 4295825 3744 "*"
"13158" "chr16" 4303791 4307186 3396 "*"
"13159" "chr16" 4323002 4382215 59214 "*"
"13160" "chr16" 4389599 4390251 653 "*"
"13161" "chr16" 4466963 4475805 8843 "*"
"13162" "chr16" 4506776 4511694 4919 "*"
"13163" "chr16" 4560349 4560676 328 "*"
"13164" "chr16" 4588817 4606490 17674 "*"
"13165" "chr16" 4650319 4658883 8565 "*"
"13166" "chr16" 4664928 4674824 9897 "*"
"13167" "chr16" 4740976 4743693 2718 "*"
"13168" "chr16" 4745861 4746510 650 "*"
"13169" "chr16" 4799398 4800814 1417 "*"
"13170" "chr16" 4817167 4827614 10448 "*"
"13171" "chr16" 4846493 4846962 470 "*"
"13172" "chr16" 4852952 4853203 252 "*"
"13173" "chr16" 4932364 4932507 144 "*"
"13174" "chr16" 4987137 5008317 21181 "*"
"13175" "chr16" 5069157 5074844 5688 "*"
"13176" "chr16" 5147790 6069131 921342 "*"
"13177" "chr16" 7763341 8619501 856161 "*"
"13178" "chr16" 8622227 8715526 93300 "*"
"13179" "chr16" 8740080 8768443 28364 "*"
"13180" "chr16" 8878433 8889036 10604 "*"
"13181" "chr16" 8891506 8891669 164 "*"
"13182" "chr16" 8943195 8946798 3604 "*"
"13183" "chr16" 8962870 8985950 23081 "*"
"13184" "chr16" 9057342 9185536 128195 "*"
"13185" "chr16" 9213556 9328773 115218 "*"
"13186" "chr16" 9328804 9847264 518461 "*"
"13187" "chr16" 10276612 10479911 203300 "*"
"13188" "chr16" 10577496 10622278 44783 "*"
"13189" "chr16" 10674540 10721360 46821 "*"
"13190" "chr16" 10788803 10837697 48895 "*"
"13191" "chr16" 10912622 10971054 58433 "*"
"13192" "chr16" 11018841 11022747 3907 "*"
"13193" "chr16" 11036258 11038344 2087 "*"
"13194" "chr16" 11276047 11343505 67459 "*"
"13195" "chr16" 11445618 11641577 195960 "*"
"13196" "chr16" 11681323 11762288 80966 "*"
"13197" "chr16" 11836649 11844441 7793 "*"
"13198" "chr16" 11891115 11913691 22577 "*"
"13199" "chr16" 11922690 11928054 5365 "*"
"13200" "chr16" 11945443 11961984 16542 "*"
"13201" "chr16" 12010520 12058963 48444 "*"
"13202" "chr16" 12061926 12070601 8676 "*"
"13203" "chr16" 12668147 12753655 85509 "*"
"13204" "chr16" 12897745 12995476 97732 "*"
"13205" "chr16" 13334274 14014013 679740 "*"
"13206" "chr16" 14046206 14165195 118990 "*"
"13207" "chr16" 14360631 14397823 37193 "*"
"13208" "chr16" 14397907 14403141 5235 "*"
"13209" "chr16" 14403229 14529556 126328 "*"
"13210" "chr16" 14724129 14726667 2539 "*"
"13211" "chr16" 14763094 14766404 3311 "*"
"13212" "chr16" 14788527 14805545 17019 "*"
"13213" "chr16" 14859316 14916288 56973 "*"
"13214" "chr16" 14918560 14927642 9083 "*"
"13215" "chr16" 14990015 15021063 31049 "*"
"13216" "chr16" 15045932 15068598 22667 "*"
"13217" "chr16" 15233197 15248706 15510 "*"
"13218" "chr16" 15248860 15457480 208621 "*"
"13219" "chr16" 15472152 15489610 17459 "*"
"13220" "chr16" 15503544 15528324 24781 "*"
"13221" "chr16" 15682117 15688225 6109 "*"
"13222" "chr16" 15737024 15737123 100 "*"
"13223" "chr16" 15950888 15959576 8689 "*"
"13224" "chr16" 15982448 16043433 60986 "*"
"13225" "chr16" 16236931 16243421 6491 "*"
"13226" "chr16" 16317329 16326388 9060 "*"
"13227" "chr16" 16388669 16394015 5347 "*"
"13228" "chr16" 16394100 16414508 20409 "*"
"13229" "chr16" 16444466 17196180 751715 "*"
"13230" "chr16" 17564739 18511181 946443 "*"
"13231" "chr16" 18573435 18582569 9135 "*"
"13232" "chr16" 18609608 18794276 184669 "*"
"13233" "chr16" 18801657 18802990 1334 "*"
"13234" "chr16" 18812858 18816174 3317 "*"
"13235" "chr16" 18937727 18995255 57529 "*"
"13236" "chr16" 19075263 19078916 3654 "*"
"13237" "chr16" 19091418 19125253 33836 "*"
"13238" "chr16" 19132953 19179637 46685 "*"
"13239" "chr16" 19278555 19297104 18550 "*"
"13240" "chr16" 19322270 19421860 99591 "*"
"13241" "chr16" 19510435 19513014 2580 "*"
"13242" "chr16" 19533451 19535178 1728 "*"
"13243" "chr16" 19564729 19566736 2008 "*"
"13244" "chr16" 19712486 19717673 5188 "*"
"13245" "chr16" 19868860 19869819 960 "*"
"13246" "chr16" 19896833 20043042 146210 "*"
"13247" "chr16" 20085101 20321810 236710 "*"
"13248" "chr16" 20338836 20344372 5537 "*"
"13249" "chr16" 20364038 20370491 6454 "*"
"13250" "chr16" 20416034 20420855 4822 "*"
"13251" "chr16" 20452282 20462858 10577 "*"
"13252" "chr16" 20498992 20548082 49091 "*"
"13253" "chr16" 20587696 20634558 46863 "*"
"13254" "chr16" 20709067 20744985 35919 "*"
"13255" "chr16" 20753200 20775311 22112 "*"
"13256" "chr16" 20936329 20944475 8147 "*"
"13257" "chr16" 21191938 21208772 16835 "*"
"13258" "chr16" 21223068 21245015 21948 "*"
"13259" "chr16" 21329913 21360683 30771 "*"
"13260" "chr16" 21397255 21413454 16200 "*"
"13261" "chr16" 21531766 21610855 79090 "*"
"13262" "chr16" 21668793 21689834 21042 "*"
"13263" "chr16" 21772051 21807950 35900 "*"
"13264" "chr16" 21831732 21964608 132877 "*"
"13265" "chr16" 21994669 21995185 517 "*"
"13266" "chr16" 22012432 22019455 7024 "*"
"13267" "chr16" 22098853 22103862 5010 "*"
"13268" "chr16" 22168288 22217591 49304 "*"
"13269" "chr16" 22300067 22308695 8629 "*"
"13270" "chr16" 22346425 22357256 10832 "*"
"13271" "chr16" 22385939 22430866 44928 "*"
"13272" "chr16" 22547842 22557018 9177 "*"
"13273" "chr16" 22588187 22729602 141416 "*"
"13274" "chr16" 22803364 22825859 22496 "*"
"13275" "chr16" 22927660 23072727 145068 "*"
"13276" "chr16" 23160592 23194039 33448 "*"
"13277" "chr16" 23228201 23313590 85390 "*"
"13278" "chr16" 23392621 23399813 7193 "*"
"13279" "chr16" 23464513 23474862 10350 "*"
"13280" "chr16" 23521816 23533333 11518 "*"
"13281" "chr16" 23568697 23568861 165 "*"
"13282" "chr16" 23585711 23592334 6624 "*"
"13283" "chr16" 23607640 23614482 6843 "*"
"13284" "chr16" 23652679 23652686 8 "*"
"13285" "chr16" 23685069 23690200 5132 "*"
"13286" "chr16" 23724822 23765947 41126 "*"
"13287" "chr16" 23770257 23847299 77043 "*"
"13288" "chr16" 24231933 24266873 34941 "*"
"13289" "chr16" 24373738 24549013 175276 "*"
"13290" "chr16" 24584184 24741048 156865 "*"
"13291" "chr16" 24837548 24857183 19636 "*"
"13292" "chr16" 24922950 24930711 7762 "*"
"13293" "chr16" 25026676 25043061 16386 "*"
"13294" "chr16" 25044099 25123046 78948 "*"
"13295" "chr16" 25189552 25228284 38733 "*"
"13296" "chr16" 25240254 25247321 7068 "*"
"13297" "chr16" 25268856 25703346 434491 "*"
"13298" "chr16" 26149010 27078218 929209 "*"
"13299" "chr16" 27080488 27214806 134319 "*"
"13300" "chr16" 27233090 27236314 3225 "*"
"13301" "chr16" 27301790 27325229 23440 "*"
"13302" "chr16" 27376100 27413482 37383 "*"
"13303" "chr16" 27464715 27471933 7219 "*"
"13304" "chr16" 27561252 27561467 216 "*"
"13305" "chr16" 27791693 27798849 7157 "*"
"13306" "chr16" 28074831 28109297 34467 "*"
"13307" "chr16" 28223240 28303839 80600 "*"
"13308" "chr16" 28335171 28477973 142803 "*"
"13309" "chr16" 28503624 28505969 2346 "*"
"13310" "chr16" 28510292 28510682 391 "*"
"13311" "chr16" 28518156 28548661 30506 "*"
"13312" "chr16" 28550496 28565248 14753 "*"
"13313" "chr16" 28603112 28603263 152 "*"
"13314" "chr16" 28608392 28616907 8516 "*"
"13315" "chr16" 28634908 28834368 199461 "*"
"13316" "chr16" 28848559 28853731 5173 "*"
"13317" "chr16" 28857730 28858009 280 "*"
"13318" "chr16" 28885535 28889808 4274 "*"
"13319" "chr16" 28936533 28943259 6727 "*"
"13320" "chr16" 28950669 28962127 11459 "*"
"13321" "chr16" 28977768 28986095 8328 "*"
"13322" "chr16" 29002105 29086162 84058 "*"
"13323" "chr16" 29128039 29302827 174789 "*"
"13324" "chr16" 29418350 29454225 35876 "*"
"13325" "chr16" 30346696 30362086 15391 "*"
"13326" "chr16" 30366683 30368421 1739 "*"
"13327" "chr16" 30381523 30386122 4600 "*"
"13328" "chr16" 30389311 30389453 143 "*"
"13329" "chr16" 30411430 30418734 7305 "*"
"13330" "chr16" 30441374 30454951 13578 "*"
"13331" "chr16" 30457225 30483982 26758 "*"
"13332" "chr16" 30534507 30535321 815 "*"
"13333" "chr16" 30546220 30565084 18865 "*"
"13334" "chr16" 30569643 30581018 11376 "*"
"13335" "chr16" 30583729 30590293 6565 "*"
"13336" "chr16" 30597093 30613878 16786 "*"
"13337" "chr16" 30622097 30662240 40144 "*"
"13338" "chr16" 30667735 30671242 3508 "*"
"13339" "chr16" 30682132 30709024 26893 "*"
"13340" "chr16" 30709811 30709913 103 "*"
"13341" "chr16" 30756518 30759619 3102 "*"
"13342" "chr16" 30787629 30789769 2141 "*"
"13343" "chr16" 30798524 30846269 47746 "*"
"13344" "chr16" 30905400 30907927 2528 "*"
"13345" "chr16" 30914882 30930639 15758 "*"
"13346" "chr16" 30960105 30960404 300 "*"
"13347" "chr16" 30966260 30968614 2355 "*"
"13348" "chr16" 30995982 30996518 537 "*"
"13349" "chr16" 31000474 31000576 103 "*"
"13350" "chr16" 31021830 31044415 22586 "*"
"13351" "chr16" 31051489 31072163 20675 "*"
"13352" "chr16" 31085642 31085742 101 "*"
"13353" "chr16" 31106277 31119614 13338 "*"
"13354" "chr16" 31124113 31128984 4872 "*"
"13355" "chr16" 31142715 31142753 39 "*"
"13356" "chr16" 31147152 31150246 3095 "*"
"13357" "chr16" 31161416 31191430 30015 "*"
"13358" "chr16" 31206193 31212806 6614 "*"
"13359" "chr16" 31214774 31225341 10568 "*"
"13360" "chr16" 31236511 31271287 34777 "*"
"13361" "chr16" 31344214 31366508 22295 "*"
"13362" "chr16" 31394319 31404632 10314 "*"
"13363" "chr16" 31437827 31439051 1225 "*"
"13364" "chr16" 31439750 31446884 7135 "*"
"13365" "chr16" 31454349 31469593 15245 "*"
"13366" "chr16" 31478489 31483475 4987 "*"
"13367" "chr16" 31489282 31494438 5157 "*"
"13368" "chr16" 31519741 31539202 19462 "*"
"13369" "chr16" 31540125 31579087 38963 "*"
"13370" "chr16" 31580846 31711933 131088 "*"
"13371" "chr16" 31718746 31724549 5804 "*"
"13372" "chr16" 31772887 31885078 112192 "*"
"13373" "chr16" 31928630 32162608 233979 "*"
"13374" "chr16" 32163875 32264649 100775 "*"
"13375" "chr16" 32267244 32300867 33624 "*"
"13376" "chr16" 33298703 33961051 662349 "*"
"13377" "chr16" 33962504 34403801 441298 "*"
"13378" "chr16" 34404763 34597786 193024 "*"
"13379" "chr16" 34626085 34711784 85700 "*"
"13380" "chr16" 34714968 34739458 24491 "*"
"13381" "chr16" 34740841 34980893 240053 "*"
"13382" "chr16" 34990996 46503248 11512253 "*"
"13383" "chr16" 46603010 46614467 11458 "*"
"13384" "chr16" 46655312 46693588 38277 "*"
"13385" "chr16" 46723145 46723557 413 "*"
"13386" "chr16" 46732307 46736193 3887 "*"
"13387" "chr16" 46797159 46835958 38800 "*"
"13388" "chr16" 46865075 46918307 53233 "*"
"13389" "chr16" 46965202 46989273 24072 "*"
"13390" "chr16" 47007626 47115430 107805 "*"
"13391" "chr16" 47177937 47189297 11361 "*"
"13392" "chr16" 47495136 47495209 74 "*"
"13393" "chr16" 47735435 48116883 381449 "*"
"13394" "chr16" 48189930 48200821 10892 "*"
"13395" "chr16" 48482310 48572636 90327 "*"
"13396" "chr16" 48644121 49311828 667708 "*"
"13397" "chr16" 49315743 49407807 92065 "*"
"13398" "chr16" 49433320 49524514 91195 "*"
"13399" "chr16" 49891831 50059188 167358 "*"
"13400" "chr16" 50071000 50099880 28881 "*"
"13401" "chr16" 50139376 50186828 47453 "*"
"13402" "chr16" 50269220 50300461 31242 "*"
"13403" "chr16" 50352044 50352928 885 "*"
"13404" "chr16" 50402846 50582240 179395 "*"
"13405" "chr16" 50674772 50700210 25439 "*"
"13406" "chr16" 50715265 50727513 12249 "*"
"13407" "chr16" 50766988 50775960 8973 "*"
"13408" "chr16" 50835847 51169885 334039 "*"
"13409" "chr16" 51185184 52060263 875080 "*"
"13410" "chr16" 52107848 52116976 9129 "*"
"13411" "chr16" 52119022 52471917 352896 "*"
"13412" "chr16" 52581715 52585998 4284 "*"
"13413" "chr16" 52640888 53088944 448057 "*"
"13414" "chr16" 53361415 53403273 41859 "*"
"13415" "chr16" 53405042 53468350 63309 "*"
"13416" "chr16" 53537171 53633817 96647 "*"
"13417" "chr16" 53737772 53737874 103 "*"
"13418" "chr16" 54148380 54317211 168832 "*"
"13419" "chr16" 54320379 54952776 632398 "*"
"13420" "chr16" 54963102 54965110 2009 "*"
"13421" "chr16" 54968396 55358470 390075 "*"
"13422" "chr16" 55364673 55513080 148408 "*"
"13423" "chr16" 55540587 55542912 2326 "*"
"13424" "chr16" 55620583 55689541 68959 "*"
"13425" "chr16" 55740105 55758836 18732 "*"
"13426" "chr16" 55784124 55794510 10387 "*"
"13427" "chr16" 55808827 55836763 27937 "*"
"13428" "chr16" 55867076 55880065 12990 "*"
"13429" "chr16" 55989944 56126898 136955 "*"
"13430" "chr16" 56225007 56225250 244 "*"
"13431" "chr16" 56391357 56395363 4007 "*"
"13432" "chr16" 56459451 56463047 3597 "*"
"13433" "chr16" 56485262 56485423 162 "*"
"13434" "chr16" 56511408 56518258 6851 "*"
"13435" "chr16" 56554009 56598960 44952 "*"
"13436" "chr16" 56602870 56623266 20397 "*"
"13437" "chr16" 56625001 56642477 17477 "*"
"13438" "chr16" 56674000 56677598 3599 "*"
"13439" "chr16" 56678854 56685810 6957 "*"
"13440" "chr16" 56687117 56691854 4738 "*"
"13441" "chr16" 56693216 56700652 7437 "*"
"13442" "chr16" 56701978 56703725 1748 "*"
"13443" "chr16" 56705042 56709648 4607 "*"
"13444" "chr16" 56711654 56716381 4728 "*"
"13445" "chr16" 56718109 56764016 45908 "*"
"13446" "chr16" 56878862 56892429 13568 "*"
"13447" "chr16" 56892514 56899118 6605 "*"
"13448" "chr16" 56949763 56966001 16239 "*"
"13449" "chr16" 56977794 56995834 18041 "*"
"13450" "chr16" 57017757 57023458 5702 "*"
"13451" "chr16" 57117437 57126454 9018 "*"
"13452" "chr16" 57181879 57186377 4499 "*"
"13453" "chr16" 57219977 57220240 264 "*"
"13454" "chr16" 57272948 57279037 6090 "*"
"13455" "chr16" 57287546 57290008 2463 "*"
"13456" "chr16" 57318585 57392694 74110 "*"
"13457" "chr16" 57400103 57406413 6311 "*"
"13458" "chr16" 57418957 57438678 19722 "*"
"13459" "chr16" 57449975 57462086 12112 "*"
"13460" "chr16" 57495188 57496550 1363 "*"
"13461" "chr16" 57520386 57546089 25704 "*"
"13462" "chr16" 57570478 57576566 6089 "*"
"13463" "chr16" 57611101 57653649 42549 "*"
"13464" "chr16" 57698945 57702156 3212 "*"
"13465" "chr16" 57723291 57728712 5422 "*"
"13466" "chr16" 57765368 57769659 4292 "*"
"13467" "chr16" 57791163 57792128 966 "*"
"13468" "chr16" 57896734 57916243 19510 "*"
"13469" "chr16" 58005021 58010338 5318 "*"
"13470" "chr16" 58022018 58028572 6555 "*"
"13471" "chr16" 58033763 58035276 1514 "*"
"13472" "chr16" 58055528 58059281 3754 "*"
"13473" "chr16" 58080805 58147496 66692 "*"
"13474" "chr16" 58163297 58191811 28515 "*"
"13475" "chr16" 58231783 58283839 52057 "*"
"13476" "chr16" 58328952 58426297 97346 "*"
"13477" "chr16" 58440049 58497548 57500 "*"
"13478" "chr16" 58547524 58549382 1859 "*"
"13479" "chr16" 58663791 58700297 36507 "*"
"13480" "chr16" 58718675 58741034 22360 "*"
"13481" "chr16" 58768247 59788044 1019798 "*"
"13482" "chr16" 59789096 61685914 1896819 "*"
"13483" "chr16" 62070740 64980682 2909943 "*"
"13484" "chr16" 65155920 65318401 162482 "*"
"13485" "chr16" 65610204 66400524 790321 "*"
"13486" "chr16" 66438690 66442426 3737 "*"
"13487" "chr16" 66444804 66461199 16396 "*"
"13488" "chr16" 66584316 66586465 2150 "*"
"13489" "chr16" 66613039 66613350 312 "*"
"13490" "chr16" 66622178 66637934 15757 "*"
"13491" "chr16" 66647796 66648652 857 "*"
"13492" "chr16" 66730611 66754798 24188 "*"
"13493" "chr16" 66785526 66788878 3353 "*"
"13494" "chr16" 66835524 66836780 1257 "*"
"13495" "chr16" 66864880 66878281 13402 "*"
"13496" "chr16" 66888050 66914382 26333 "*"
"13497" "chr16" 66925003 66942024 17022 "*"
"13498" "chr16" 66952888 66955581 2694 "*"
"13499" "chr16" 66959440 66965957 6518 "*"
"13500" "chr16" 66968327 66968346 20 "*"
"13501" "chr16" 66978995 66995131 16137 "*"
"13502" "chr16" 67009053 67022491 13439 "*"
"13503" "chr16" 67043660 67063049 19390 "*"
"13504" "chr16" 67134959 67143865 8907 "*"
"13505" "chr16" 67184903 67188088 3186 "*"
"13506" "chr16" 67193813 67193890 78 "*"
"13507" "chr16" 67203849 67204399 551 "*"
"13508" "chr16" 67224108 67226067 1960 "*"
"13509" "chr16" 67232822 67233027 206 "*"
"13510" "chr16" 67237928 67241041 3114 "*"
"13511" "chr16" 67260902 67261015 114 "*"
"13512" "chr16" 67263183 67263291 109 "*"
"13513" "chr16" 67281426 67282854 1429 "*"
"13514" "chr16" 67306095 67311412 5318 "*"
"13515" "chr16" 67360662 67360746 85 "*"
"13516" "chr16" 67419110 67423711 4602 "*"
"13517" "chr16" 67427422 67428321 900 "*"
"13518" "chr16" 67450340 67465035 14696 "*"
"13519" "chr16" 67471455 67471916 462 "*"
"13520" "chr16" 67515090 67516473 1384 "*"
"13521" "chr16" 67517717 67562716 45000 "*"
"13522" "chr16" 67580692 67596309 15618 "*"
"13523" "chr16" 67673089 67679029 5941 "*"
"13524" "chr16" 67694719 67694850 132 "*"
"13525" "chr16" 67696682 67696849 168 "*"
"13526" "chr16" 67700629 67700716 88 "*"
"13527" "chr16" 67702662 67708435 5774 "*"
"13528" "chr16" 67753274 67757004 3731 "*"
"13529" "chr16" 67840556 67840976 421 "*"
"13530" "chr16" 67861972 67862059 88 "*"
"13531" "chr16" 67905220 67906925 1706 "*"
"13532" "chr16" 67918418 67918780 363 "*"
"13533" "chr16" 67920272 67927174 6903 "*"
"13534" "chr16" 67970781 67973786 3006 "*"
"13535" "chr16" 68003096 68009565 6470 "*"
"13536" "chr16" 68014453 68021292 6840 "*"
"13537" "chr16" 68034490 68055176 20687 "*"
"13538" "chr16" 68113227 68118653 5427 "*"
"13539" "chr16" 68270137 68279246 9110 "*"
"13540" "chr16" 68294962 68298418 3457 "*"
"13541" "chr16" 68344869 68344876 8 "*"
"13542" "chr16" 68391170 68392229 1060 "*"
"13543" "chr16" 68482410 68564047 81638 "*"
"13544" "chr16" 68609946 68678150 68205 "*"
"13545" "chr16" 68732958 68771194 38237 "*"
"13546" "chr16" 68869445 68877508 8064 "*"
"13547" "chr16" 69119086 69139466 20381 "*"
"13548" "chr16" 69166494 69166498 5 "*"
"13549" "chr16" 69202938 69221049 18112 "*"
"13550" "chr16" 69342956 69345286 2331 "*"
"13551" "chr16" 69358947 69362523 3577 "*"
"13552" "chr16" 69377014 69377148 135 "*"
"13553" "chr16" 69385713 69389463 3751 "*"
"13554" "chr16" 69419892 69458497 38606 "*"
"13555" "chr16" 69500168 69599710 99543 "*"
"13556" "chr16" 69599772 69599868 97 "*"
"13557" "chr16" 69738570 69743303 4734 "*"
"13558" "chr16" 69760534 69775756 15223 "*"
"13559" "chr16" 69788872 69796186 7315 "*"
"13560" "chr16" 69975645 69984607 8963 "*"
"13561" "chr16" 70220799 70253483 32685 "*"
"13562" "chr16" 70259937 70284133 24197 "*"
"13563" "chr16" 70285834 70286296 463 "*"
"13564" "chr16" 70323413 70323669 257 "*"
"13565" "chr16" 70407282 70413337 6056 "*"
"13566" "chr16" 70472992 70488497 15506 "*"
"13567" "chr16" 70514178 70514471 294 "*"
"13568" "chr16" 70557458 70557690 233 "*"
"13569" "chr16" 70611572 70613797 2226 "*"
"13570" "chr16" 70694586 70695106 521 "*"
"13571" "chr16" 70719955 70721341 1387 "*"
"13572" "chr16" 70835062 70841286 6225 "*"
"13573" "chr16" 71264626 71316202 51577 "*"
"13574" "chr16" 71323514 71392615 69102 "*"
"13575" "chr16" 71424343 71481502 57160 "*"
"13576" "chr16" 71523255 71560022 36768 "*"
"13577" "chr16" 71572494 71600753 28260 "*"
"13578" "chr16" 71610999 71660055 49057 "*"
"13579" "chr16" 71757716 71762904 5189 "*"
"13580" "chr16" 71842977 71879893 36917 "*"
"13581" "chr16" 71891237 71893582 2346 "*"
"13582" "chr16" 71918094 71928310 10217 "*"
"13583" "chr16" 72033878 72042642 8765 "*"
"13584" "chr16" 72059317 72072000 12684 "*"
"13585" "chr16" 72146812 72152995 6184 "*"
"13586" "chr16" 72206350 72816785 610436 "*"
"13587" "chr16" 73092535 73126247 33713 "*"
"13588" "chr16" 73127673 73420703 293031 "*"
"13589" "chr16" 73455296 74330672 875377 "*"
"13590" "chr16" 74340187 74366303 26117 "*"
"13591" "chr16" 74402154 74442528 40375 "*"
"13592" "chr16" 74455650 74481325 25676 "*"
"13593" "chr16" 74641043 74655296 14254 "*"
"13594" "chr16" 74700780 74705752 4973 "*"
"13595" "chr16" 74734790 74746855 12066 "*"
"13596" "chr16" 74808730 74907470 98741 "*"
"13597" "chr16" 75019018 75032914 13897 "*"
"13598" "chr16" 75144893 75145757 865 "*"
"13599" "chr16" 75150671 75182420 31750 "*"
"13600" "chr16" 75206133 75237993 31861 "*"
"13601" "chr16" 75241073 75252883 11811 "*"
"13602" "chr16" 75258823 75262927 4105 "*"
"13603" "chr16" 75301952 75327607 25656 "*"
"13604" "chr16" 75467388 75477141 9754 "*"
"13605" "chr16" 75498585 75507021 8437 "*"
"13606" "chr16" 75528927 75562427 33501 "*"
"13607" "chr16" 75590185 75600248 10064 "*"
"13608" "chr16" 75611780 75632246 20467 "*"
"13609" "chr16" 75657222 75661621 4400 "*"
"13610" "chr16" 75691342 76311175 619834 "*"
"13611" "chr16" 76593136 76902832 309697 "*"
"13612" "chr16" 76902917 77224835 321919 "*"
"13613" "chr16" 77246977 77316024 69048 "*"
"13614" "chr16" 77469012 77756388 287377 "*"
"13615" "chr16" 77776158 77822482 46325 "*"
"13616" "chr16" 78014002 78056442 42441 "*"
"13617" "chr16" 78066002 78133326 67325 "*"
